packName,color,text,pick,official
CAH: Procedurally-Generated Cards,white,Some kind of rabbi with a beautiful erection.,,true
CAH: Procedurally-Generated Cards,white,Some kind of Rabbi with history's greatest dingus.,,true
CAH: Procedurally-Generated Cards,white,Some kind of woman with a sopping wet clitoris.,,true
CAH: Procedurally-Generated Cards,white,The most gorgeous president with the greatest dick.,,true
CAH: Procedurally-Generated Cards,white,Yet another astronaut with a creamy twat.,,true
CAH: Procedurally-Generated Cards,white,Yet another Batman with an epic pecker.,,true
CAH: Procedurally-Generated Cards,white,Yet another grandfather with an inspiring dong.,,true
CAH: Procedurally-Generated Cards,white,Yet another guy with an impressive dick.,,true
CAH: Procedurally-Generated Cards,white,Yet another nerd with a smooth ballsack.,,true
CAH: Procedurally-Generated Cards,white,Yet another President with a wonderful dick.,,true
CAH: Procedurally-Generated Cards,white,Yet another superhero with a smooth dong.,,true
CAH: Procedurally-Generated Cards,white,Yet another surgeon with a creamy pecker.,,true
CAH: Red Box Expansion,white,25 shitty jokes about House of Cards.,,true
CAH: Red Box Expansion,white,A 6-hour conversation on gender and queer theory.,,true
CAH: Red Box Expansion,white,A big black dildo.,,true
CAH: Red Box Expansion,white,"A bigger, blacker knitting bag.",,true
CAH: Red Box Expansion,white,A black-owned and operated business.,,true
CAH: Red Box Expansion,white,"A blow job from Shark Girl, with teeth.",,true
CAH: Red Box Expansion,white,A boomtown whore.,,true
CAH: Red Box Expansion,white,A botched genital piercing.,,true
CAH: Red Box Expansion,white,A burning orphanage.,,true
CAH: Red Box Expansion,white,A cat with... hands.,,true
CAH: Red Box Expansion,white,A complicated relationship with food.,,true
CAH: Red Box Expansion,white,A copy of Bedside Hitler.,,true
CAH: Red Box Expansion,white,A Craptrap,,true
CAH: Red Box Expansion,white,A dollw that pees real pee!,,true
CAH: Red Box Expansion,white,A fat Batman with a sopping wet scrotum.,,true
CAH: Red Box Expansion,white,A fortune cookie containing a wasp.,,true
CAH: Red Box Expansion,white,A greasy pork sandwich served on a dirty ashtray.,,true
CAH: Red Box Expansion,white,A Japanese tourist who wants something very badly but cannot communicate it.,,true
CAH: Red Box Expansion,white,A Japanese whaling operation.,,true
CAH: Red Box Expansion,white,A LAN party.,,true
CAH: Red Box Expansion,white,a low sucking sound,,true
CAH: Red Box Expansion,white,A magical cupboard that brings sex toys to life.,,true
CAH: Red Box Expansion,white,A man of means by no means.,,true
CAH: Red Box Expansion,white,A nautical theme.,,true
CAH: Red Box Expansion,white,A Nuclear Deterrence Operations Service Medal that somehow gives your worthless life meaning.,,true
CAH: Red Box Expansion,white,A paternity test.,,true
CAH: Red Box Expansion,white,A phantasmagoria of anal delights.,,true
CAH: Red Box Expansion,white,a pillow biter,,true
CAH: Red Box Expansion,white,A pineapple with chlamydia.,,true
CAH: Red Box Expansion,white,A pocket diaper.,,true
CAH: Red Box Expansion,white,A prayer bouquet.,,true
CAH: Red Box Expansion,white,A sad god with a shit-covered pair of nipples.,,true
CAH: Red Box Expansion,white,A sales team of clowns and pedophiles.,,true
CAH: Red Box Expansion,white,a slightly used tampon,,true
CAH: Red Box Expansion,white,A smiling bro with a glistening cock.,,true
CAH: Red Box Expansion,white,A Soft Pink Hole,,true
CAH: Red Box Expansion,white,A spontaneous musical number.,,true
CAH: Red Box Expansion,white,a squeeze of the hand,,true
CAH: Red Box Expansion,white,A surprisingly low amount of prison rape.,,true
CAH: Red Box Expansion,white,A sweet spaceship.,,true
CAH: Red Box Expansion,white,A swift hoog to the face.,,true
CAH: Red Box Expansion,white,A vagina that tastes like the bathroom floors at Tom's Diner.,,true
CAH: Red Box Expansion,white,A wedding reception. Again.,,true
CAH: Red Box Expansion,white,Actually giving a shit,,true
CAH: Red Box Expansion,white,All my gentleman suitors.,,true
CAH: Red Box Expansion,white,all pants are half off today,,true
CAH: Red Box Expansion,white,an all-you-can-eat pussy buffet,,true
CAH: Red Box Expansion,white,An Army of smack heads with HIV infected needles.,,true
CAH: Red Box Expansion,white,An ass like two football helmets.,,true
CAH: Red Box Expansion,white,An Etsy steampunk strap-on.,,true
CAH: Red Box Expansion,white,An Evening with Michael Buble.,,true
CAH: Red Box Expansion,white,An Ex-Porn Star Kindergarten Teacher,,true
CAH: Red Box Expansion,white,An unhinged Ferris wheel rolling toward the sea.,,true
CAH: Red Box Expansion,white,An unhinged Ferris wheel rolling toward the sea.,,true
CAH: Red Box Expansion,white,An unsurprising rash.,,true
CAH: Red Box Expansion,white,Andrew Hore Clubbing Seals,,true
CAH: Red Box Expansion,white,Another surprising Osprey crash.,,true
CAH: Red Box Expansion,white,Basic trainees.,,true
CAH: Red Box Expansion,white,Being a clever little girl.,,true
CAH: Red Box Expansion,white,Being a dumb ox.,,true
CAH: Red Box Expansion,white,Being a know-it-all.,,true
CAH: Red Box Expansion,white,Being back-to-back World War Champions!,,true
CAH: Red Box Expansion,white,Being blamed for things I didn't do.,,true
CAH: Red Box Expansion,white,Being fat from noodles.,,true
CAH: Red Box Expansion,white,Being wholly unimpressed,,true
CAH: Red Box Expansion,white,Big bad mama nipples.,,true
CAH: Red Box Expansion,white,Big Blue.,,true
CAH: Red Box Expansion,white,Big ol' floppy titties.,,true
CAH: Red Box Expansion,white,Bill Clinton.,,true
CAH: Red Box Expansion,white,Blood fisting,,true
CAH: Red Box Expansion,white,Blowing Stacks at The Kiddy Arcade,,true
CAH: Red Box Expansion,white,Born again virgins.,,true
CAH: Red Box Expansion,white,Bosveld lapa porn.,,true
CAH: Red Box Expansion,white,Bullshitting my ass off.,,true
CAH: Red Box Expansion,white,Buying the right toothbrush cup for my lifestyle.,,true
CAH: Red Box Expansion,white,Catch all this shit rolling down hill.,,true
CAH: Red Box Expansion,white,Chugging down a bucket of giraffe cum.,,true
CAH: Red Box Expansion,white,Clarke Gayford's fishing show,,true
CAH: Red Box Expansion,white,Clenching as you anticipate their inadvertent thrust into the wrong hole,,true
CAH: Red Box Expansion,white,Cockasaurus rex: the horniest dinosaur of them all.,,true
CAH: Red Box Expansion,white,Consent.,,true
CAH: Red Box Expansion,white,Converting your sex dungeon into a baby room,,true
CAH: Red Box Expansion,white,Crabs,,true
CAH: Red Box Expansion,white,Crushing on a lunch lady.,,true
CAH: Red Box Expansion,white,Crying kids in Church.,,true
CAH: Red Box Expansion,white,Cumming Hard,,true
CAH: Red Box Expansion,white,Dad's hemorroid pad,,true
CAH: Red Box Expansion,white,Daddy's credit card.,,true
CAH: Red Box Expansion,white,Death by teddy bear.,,true
CAH: Red Box Expansion,white,deformities floundering in seas of blood and blue paint,,true
CAH: Red Box Expansion,white,Demons and shit.,,true
CAH: Red Box Expansion,white,Dining with cardboard cutouts of the cast of Friends.,,true
CAH: Red Box Expansion,white,"Dinner at a fine restaurant with candlelight, small portions, tablecloths, and a remote-controlled bullet in your partner.*",,true
CAH: Red Box Expansion,white,Disco Inferno.,,true
CAH: Red Box Expansion,white,Doritos and a Fruit Roll-Up.,,true
CAH: Red Box Expansion,white,Double rainbows.,,true
CAH: Red Box Expansion,white,Drinking my bro's pee-pee right out of his peen.,,true
CAH: Red Box Expansion,white,Drinking the tears of cancer patients.,,true
CAH: Red Box Expansion,white,Dying but miraculously getting brought back to life.,,true
CAH: Red Box Expansion,white,Eating an entire box of chocolates.,,true
CAH: Red Box Expansion,white,Eating too many Cinnabons and then vomiting and then eating the vomit.,,true
CAH: Red Box Expansion,white,Emotional baggage.,,true
CAH: Red Box Expansion,white,Enough chocolate to drown in,,true
CAH: Red Box Expansion,white,Exorcism.,,true
CAH: Red Box Expansion,white,Face Sitting,,true
CAH: Red Box Expansion,white,Fetish parties,,true
CAH: Red Box Expansion,white,Filling every pouch of a UtiliKilt™ with pizza.,,true
CAH: Red Box Expansion,white,Filling out preschool applications while still pregnant.,,true
CAH: Red Box Expansion,white,Finding your boat boo's slappy chokey bondage vid on Pornhub.,,true
CAH: Red Box Expansion,white,Fitting all your blongings into a seabag.,,true
CAH: Red Box Expansion,white,Flying saucers,,true
CAH: Red Box Expansion,white,Four hours of truly goofy sex with the Blue Man Group.,,true
CAH: Red Box Expansion,white,Fuck stains.,,true
CAH: Red Box Expansion,white,Gandalf's perfectly shaped eyebrows.,,true
CAH: Red Box Expansion,white,Gargling jizz.,,true
CAH: Red Box Expansion,white,Gay animals.,,true
CAH: Red Box Expansion,white,Generational wealth.,,true
CAH: Red Box Expansion,white,Genetically modified organisms,,true
CAH: Red Box Expansion,white,George Clooney's wife,,true
CAH: Red Box Expansion,white,Getting aborted.,,true
CAH: Red Box Expansion,white,Getting hit below the belt with a football,,true
CAH: Red Box Expansion,white,Getting your dick wet.,,true
CAH: Red Box Expansion,white,Glamping with Muammar Gaddafi.,,true
CAH: Red Box Expansion,white,Going around sniffing people's armpits.,,true
CAH: Red Box Expansion,white,Grandpa's bald spot.,,true
CAH: Red Box Expansion,white,Grassroots support,,true
CAH: Red Box Expansion,white,Having $57 in the bank.,,true
CAH: Red Box Expansion,white,Having a pint with Aquinas.,,true
CAH: Red Box Expansion,white,Having sex too soon after giving birth.,,true
CAH: Red Box Expansion,white,Having sloppy sex as your dog watches.,,true
CAH: Red Box Expansion,white,Hillary Clinton's death stare.,,true
CAH: Red Box Expansion,white,Hire that Stripper,,true
CAH: Red Box Expansion,white,Historically black colleges.,,true
CAH: Red Box Expansion,white,Hot brown piss.,,true
CAH: Red Box Expansion,white,Hot doooooooogs.,,true
CAH: Red Box Expansion,white,How bad my daughter fucked up her dance recital.,,true
CAH: Red Box Expansion,white,How wonderful it is when my master throws the ball and I go and get it for him.,,true
CAH: Red Box Expansion,white,Huge tits and a can-do attitude.,,true
CAH: Red Box Expansion,white,Indian burns.,,true
CAH: Red Box Expansion,white,Inserting a .50 cal round between your butt cheeks and squeezing.,,true
CAH: Red Box Expansion,white,intolerably vivid dreams,,true
CAH: Red Box Expansion,white,Jagerbombs,,true
CAH: Red Box Expansion,white,Jeff Price.,,true
CAH: Red Box Expansion,white,Jesus's death.,,true
CAH: Red Box Expansion,white,Jumping rope with a bunch of worms tied together.,,true
CAH: Red Box Expansion,white,Just the tip...........and the rest of the penis.,,true
CAH: Red Box Expansion,white,Kim Jong-un's barber.,,true
CAH: Red Box Expansion,white,Letting Gemma collins squirt on your face,,true
CAH: Red Box Expansion,white,Liam Neeson,,true
CAH: Red Box Expansion,white,Literally fucking the shit out of someone.,,true
CAH: Red Box Expansion,white,Living in a trashcan.,,true
CAH: Red Box Expansion,white,Living in an old rectory with other singles.,,true
CAH: Red Box Expansion,white,Lokking for your Dad's porn stash,,true
CAH: Red Box Expansion,white,"Mad Stylin', yo.",,true
CAH: Red Box Expansion,white,Maintaining eye contact with a grown man while he takes a shit.,,true
CAH: Red Box Expansion,white,Making a list of people to kill.,,true
CAH: Red Box Expansion,white,Making shit up.,,true
CAH: Red Box Expansion,white,Making the printer work.,,true
CAH: Red Box Expansion,white,Masturbating in a robe like a rich person.,,true
CAH: Red Box Expansion,white,"maximum effort, minimal gain",,true
CAH: Red Box Expansion,white,Mean people,,true
CAH: Red Box Expansion,white,Mediocre pizza,,true
CAH: Red Box Expansion,white,Mild racism and extreme homophobia,,true
CAH: Red Box Expansion,white,Mom's ability to take a cock.,,true
CAH: Red Box Expansion,white,Moon a Prime Minister.,,true
CAH: Red Box Expansion,white,Moral bankruptcy.,,true
CAH: Red Box Expansion,white,Muff Diving,,true
CAH: Red Box Expansion,white,multiple personality disorder,,true
CAH: Red Box Expansion,white,"My father, who is a walrus.",,true
CAH: Red Box Expansion,white,My first kiss.,,true
CAH: Red Box Expansion,white,My magic awand,,true
CAH: Red Box Expansion,white,My mate Dave.,,true
CAH: Red Box Expansion,white,Neing trapped in the belly of a whale.,,true
CAH: Red Box Expansion,white,Not covering your mouth when you sneeze,,true
CAH: Red Box Expansion,white,Not having silly talk.,,true
CAH: Red Box Expansion,white,Nothing. Absolutely nothing.,,true
CAH: Red Box Expansion,white,Nuclear engineers.,,true
CAH: Red Box Expansion,white,Nunchucks.,,true
CAH: Red Box Expansion,white,"on her left breast, a mole",,true
CAH: Red Box Expansion,white,One bottle of good wine and 3 bottles of blended garbage,,true
CAH: Red Box Expansion,white,One rude motherfucker,,true
CAH: Red Box Expansion,white,One titty hanging out.,,true
CAH: Red Box Expansion,white,Our mutual friend Brad.,,true
CAH: Red Box Expansion,white,Oversharing on social media,,true
CAH: Red Box Expansion,white,Powerful allergies,,true
CAH: Red Box Expansion,white,Preying that your spouse doesn't accidentally meet your boat boo at the commissary.,,true
CAH: Red Box Expansion,white,Pumpkin spice flavored condoms.,,true
CAH: Red Box Expansion,white,Putting Baby in a corner.,,true
CAH: Red Box Expansion,white,"quick and easy, just the ways I like it",,true
CAH: Red Box Expansion,white,Racially biased employment equity questions.,,true
CAH: Red Box Expansion,white,Revenge gifting annoying toys,,true
CAH: Red Box Expansion,white,Reverse gentrification.,,true
